price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_renovated;sqft_living15;sqft_lot15
228000;2;1;1060;6100;1;N;0;Average;6;1060;0;0;1550;9150
150000;2;1;720;212137;1;N;0;Average;5;720;0;0;2010;109642
583000;3;2;1790;8144;2;N;0;Average;8;1790;0;0;1800;7503
580000;4;2;2610;7700;1;N;0;Average;8;1700;910;0;2260;8266
510000;3;2;1490;3800;1;N;0;Average;6;700;790;0;2180;4000
191000;3;1;990;8255;1;N;0;Average;7;990;0;0;1180;9750
355000;3;2;1410;1332;2;N;0;Average;7;1290;120;0;1445;1290
605000;4;2;2520;3980;2;N;0;Average;8;2520;0;0;2580;3980
83000;2;1;900;8580;1;N;0;Average;5;900;0;0;2060;6533
734000;4;3;3090;7650;2;N;2;Average;8;2340;750;1989;2760;10370
675000;3;2;1680;10500;1;N;0;Good;8;1680;0;0;2250;10400
445000;5;3;3880;7180;2;N;0;Average;7;3880;0;0;2160;4793
735000;5;3;3390;5211;2;N;0;Average;9;3390;0;0;3210;5211
299995;3;2;1970;7500;2;N;0;Average;8;1970;0;0;1950;8220
452000;2;1;1340;8100;1;N;2;Average;8;1340;0;0;1680;7752
315000;4;3;2300;18360;1;N;0;Good;7;1560;740;0;1870;9588
8e+05;4;2;2130;2800;1;N;0;Very Good;7;1070;1060;0;1990;3990
910000;3;2;2700;6120;1;N;0;Good;8;1350;1350;0;1700;4590
474950;3;2;2250;222156;1;N;0;Average;7;2250;0;0;2110;121968
725000;3;1;940;8377;1;N;0;Good;7;940;0;0;1710;6900
689000;4;4;4490;5805;2;N;0;Average;9;3390;1100;0;4410;6299
2300000;4;3;4110;15929;2;Y;4;Average;12;2720;1390;0;2640;15929
282000;4;2;1785;2552;2;N;0;Average;8;1785;0;0;1691;2700
563250;3;2;1370;2800;1;N;0;Very Good;7;800;570;0;2270;3773
950000;5;4;4100;8120;2;N;0;Average;9;4100;0;0;4100;7625
249900;2;1;560;7560;1;N;0;Average;6;560;0;0;990;7560
430000;2;2;1840;14874;1;N;2;Average;8;1300;540;0;2920;15084
264950;3;2;1470;11599;1;N;0;Average;7;1070;400;0;1580;9760
345000;4;1;1980;7991;1.5;N;0;Average;7;1980;0;0;1730;7700
220000;2;1;890;4804;1;N;0;Good;7;890;0;0;1010;3844
704000;4;2;2490;6973;1;N;0;Good;8;1490;1000;0;1780;5612
425000;4;2;1820;6000;1;N;0;Average;7;930;890;0;1590;6000
314000;2;1;720;4920;1;N;0;Average;6;720;0;0;670;4920
172000;3;1;1350;9680;1;N;0;Good;7;820;530;0;1320;9225
610000;4;2;2110;6360;2;N;0;Average;8;2110;0;0;2050;7000
810000;4;2;2910;6555;2;N;0;Average;9;2910;0;0;2910;10419
539950;3;2;1820;9875;1;N;0;Good;8;1820;0;0;2670;10000
1535000;4;4;5770;10050;1;N;3;Very Good;9;3160;2610;0;2950;6700
274000;2;1;820;6200;1;N;0;Good;6;820;0;0;1410;14000
510000;3;2;1830;8133;1;N;0;Average;8;1390;440;0;2310;11522
304000;3;1;900;7500;1;N;0;Good;7;900;0;0;1960;7500
335000;4;2;1900;3301;2;N;0;Average;7;1900;0;0;1960;3379
226000;3;2;1490;6269;1;N;0;Good;6;990;500;0;1490;7722
820000;4;2;3670;7000;2;N;0;Average;10;3670;0;0;3680;7437
855000;4;3;3090;35074;2;N;0;Average;9;3090;0;0;3120;35150
580000;5;2;2500;11900;1;N;0;Average;7;1400;1100;0;2820;11900
799900;4;2;3030;7800;2;N;0;Average;9;1580;1450;0;2840;7435
536000;4;2;1990;5948;2;N;0;Average;8;1990;0;0;2150;6459
340000;4;2;2320;4142;2;N;0;Average;7;2320;0;0;2150;4140
499100;3;2;1620;5108;1;N;0;Average;7;1620;0;0;1380;6130
968000;4;2;2630;9645;1;N;0;Good;9;2630;0;0;2690;10439
249950;4;2;1620;10530;1;N;0;Average;7;1620;0;0;1890;9975
834950;5;4;3630;4911;2;N;0;Average;9;2790;840;0;3600;4992
625000;3;2;1970;4564;1;N;0;Average;8;1470;500;0;1980;5000
305000;3;2;1650;9480;1;N;0;Average;7;1220;430;0;1540;8400
478000;3;3;1430;1348;2;N;0;Average;8;1160;270;0;1160;1265
258000;3;1;1490;7435;1;N;0;Average;7;1120;370;0;1490;7530
386500;3;2;2950;8036;1.5;N;0;Average;8;1950;1000;0;2060;7200
175000;2;1;740;3434;1;N;0;Very Good;6;740;0;0;1160;6000
549000;2;1;2034;13392;1;Y;4;Very Good;7;1159;875;0;1156;15961
338000;2;1;750;6439;1;N;0;Good;6;750;0;0;1470;6374
505000;3;2;1670;1596;2;N;0;Average;8;1220;450;0;1670;1596
565000;3;2;1720;2218;1.5;N;0;Average;7;1270;450;2003;1130;1600
5300000;6;6;7390;24829;2;Y;4;Good;12;5000;2390;0;4320;24619
1062500;4;4;5320;20041;2;N;0;Average;11;5320;0;0;4640;17268
152000;3;1;902;10464;1;N;0;Average;7;902;0;0;1510;7210
1999950;4;3;5640;35006;2;N;2;Average;11;4900;740;0;4920;35033
555000;3;3;3760;188760;1;N;0;Good;10;2640;1120;0;2820;50543
368000;3;2;1370;1350;2;N;0;Average;7;1010;360;0;1450;6000
429000;3;1;1540;37950;1;N;0;Good;7;1090;450;0;1820;24375
334000;3;2;2000;7225;2;N;0;Good;7;2000;0;0;1950;7464
562100;3;2;2090;12112;2;N;0;Average;8;2090;0;0;1760;12112
590000;4;4;2360;57514;2;N;0;Good;8;2360;0;1987;2037;35733
495000;2;1;970;4284;1;N;0;Average;7;970;0;0;2050;4284
341000;3;1;1390;4814;1.5;N;0;Average;6;1390;0;0;1730;3990
225000;3;2;1590;9200;1;N;0;Good;7;1110;480;0;1880;9200
561000;4;2;2570;5250;2;N;0;Average;8;2570;0;0;2260;5392
235000;3;2;1530;8700;1;N;0;Good;7;1530;0;0;1960;7600
620000;4;2;2580;7465;2;N;0;Average;8;2580;0;0;2350;7596
698000;4;2;2990;7231;2;N;0;Average;9;2990;0;0;3160;8339
526000;3;2;1530;6125;1;N;0;Average;7;1120;410;0;1360;6125
638500;4;2;1770;12462;1;N;2;Good;8;1770;0;0;2310;14810
875000;5;4;4720;18741;2;N;0;Average;11;3210;1510;0;3880;37328
367500;4;3;3110;7231;2;N;0;Average;8;3110;0;0;2820;7311
208000;3;1;1050;6240;1;N;0;Very Good;5;1050;0;0;1410;6240
270000;3;2;2080;4252;1.5;N;0;Average;7;1550;530;0;2080;2275
175000;3;1;1010;7034;1;N;0;Average;7;1010;0;0;1440;10994
362000;1;1;890;211576;1.5;N;0;Average;7;890;0;0;1670;217364
382500;4;2;2210;7079;2;N;0;Average;8;2210;0;0;1970;7000
189000;3;1;860;5200;1;N;0;Very Good;6;860;0;0;1010;5200
372000;4;2;1960;9300;1;N;0;Very Good;7;1340;620;0;1500;9752
1145000;3;2;2490;4000;2;N;0;Very Good;8;1670;820;0;2310;4000
735000;4;3;3040;2415;2;Y;4;Average;8;3040;0;0;2620;2433
505000;3;2;1260;5460;1;N;0;Average;7;1260;0;0;1510;5460
210000;2;1;830;6000;1;N;0;Average;6;830;0;0;830;4960
875000;4;2;3230;256132;2;N;0;Average;9;3230;0;0;3080;217800
385000;3;1;1420;10980;1;N;0;Good;7;1200;220;0;1630;9763
510000;6;4;3300;7480;2;N;0;Average;8;3300;0;0;2470;7561
750000;4;2;2510;17200;1;N;2;Good;9;1540;970;0;2370;14621
372000;4;2;2500;8215;2;N;0;Average;8;2500;0;0;2360;7801
1184000;4;2;3200;7500;1.5;N;1;Very Good;8;1860;1340;0;2500;6500
512500;4;2;1620;4240;1.5;N;0;Very Good;7;1620;0;0;1450;4240
499950;3;4;1820;1991;2;N;0;Average;8;1430;390;0;1550;1460
1565000;4;3;2810;8570;2;N;0;Average;10;2810;0;0;2810;9621
278000;2;2;1420;2229;2;N;0;Average;7;1420;0;0;1500;2230
360000;4;2;2010;12188;1;N;0;Good;7;1150;860;0;1720;8475
325000;2;2;1230;1058;2;N;0;Average;7;1160;70;0;1240;817
365000;3;2;1110;979;2;N;0;Average;7;960;150;0;1170;1400
410000;3;1;1410;5060;1;N;0;Good;7;910;500;0;1130;5693
680000;4;2;3290;6012;2;N;0;Average;9;3290;0;0;3210;6005
580000;6;2;3596;13700;1;N;0;Very Good;8;1798;1798;0;1894;10500
356000;3;1;940;2366;1;N;0;Average;6;940;0;0;1500;5000
3e+05;3;3;1470;1235;2;N;0;Average;7;1180;290;0;1470;1243
389950;2;1;820;4234;1;N;1;Average;6;820;0;0;1550;4236
608000;4;3;2490;9714;1;N;0;Good;8;1400;1090;0;2060;15300
360000;3;2;1930;15540;1;N;0;Average;8;1260;670;0;1900;12123
199950;2;1;700;5200;1;N;0;Very Good;5;700;0;0;970;5200
299950;2;1;800;3000;1;N;0;Average;6;800;0;0;1640;3400
670000;5;2;2860;68519;2;N;0;Very Good;8;2860;0;0;1670;35910
304950;2;1;670;6720;1;N;0;Very Good;6;670;0;0;710;6720
599900;3;2;2605;12030;1;N;0;Average;8;1355;1250;0;1590;15242
367777;5;3;2140;5937;1;N;0;Average;7;1280;860;0;1820;6710
603000;3;2;1700;2800;2;N;0;Very Good;7;1150;550;0;1500;3400
257500;3;1;1690;13825;1;N;0;Average;7;1210;480;0;1190;9450
2e+05;1;2;1010;1157;2;N;0;Average;8;950;60;0;1360;1688
560000;3;2;2000;10182;1;N;0;Very Good;7;1400;600;0;2050;10182
895000;4;2;3480;38985;2;N;0;Average;10;3480;0;0;3630;36290
530000;2;1;840;3400;1;N;2;Good;7;840;0;0;2000;4000
309900;3;2;2020;26670;2;N;0;Average;7;2020;0;0;1680;10939
275000;2;1;680;4190;1;N;0;Fair;5;680;0;0;1070;4175
185000;3;2;1500;7800;1;N;0;Average;7;1500;0;0;1490;7800
375000;3;1;1870;7671;1;N;0;Good;8;1720;150;0;1460;7679
799950;5;4;3760;4702;2;N;0;Average;9;2780;980;0;2950;5981
505000;2;1;1020;5000;1;N;0;Good;7;1020;0;0;1480;5000
1481000;4;4;5220;15411;2;N;3;Average;11;3550;1670;0;3110;14124
652500;4;2;2700;9122;2;N;0;Average;9;2700;0;0;2500;9122
539000;3;2;2260;9568;1;N;0;Average;8;1780;480;0;2250;9744
279000;4;2;2200;7700;1;N;0;Average;7;1100;1100;0;1790;7700
895900;4;4;3640;4983;2;N;3;Average;9;2790;850;0;3270;14700
499950;4;2;2910;20067;2;N;0;Average;9;2910;0;0;1730;21420
405000;5;3;2400;4900;2;N;0;Average;8;2400;0;0;2110;5696
429000;2;1;1080;3600;1;N;0;Average;7;1080;0;0;2230;4500
319000;3;2;2110;7434;2;N;0;Good;7;2110;0;0;2100;7749
844000;4;4;3350;6350;2;N;2;Average;8;2610;740;0;1820;6350
435010;3;1;1270;4000;1;N;0;Average;7;1120;150;0;1220;4600
457000;4;3;2800;7845;2;N;0;Average;8;2800;0;0;2800;6977
839000;5;4;4280;11307;2;N;0;Average;10;2710;1570;0;3080;11307
638500;4;2;1980;6568;2;N;0;Average;8;1980;0;0;2310;6496
519000;3;2;1560;26099;1;N;3;Good;8;1560;0;0;1760;19687
1680000;3;2;4090;16972;2;N;2;Average;11;3590;500;0;3740;16972
502550;3;2;1770;7875;1;N;0;Good;7;1170;600;0;1670;8000
718500;3;2;1200;6240;1;N;0;Average;8;1030;170;0;2810;6240
975000;4;2;2250;3600;2;N;0;Good;9;2010;240;1994;1910;3990
251000;3;2;1650;7930;1;N;0;Good;7;1650;0;0;1510;7930
387500;6;2;2400;7684;1;N;0;Average;6;1200;1200;2005;1290;9800
499000;3;2;1540;1326;3;N;0;Average;8;1390;150;0;1680;1592
870000;4;3;3410;23000;2;N;0;Good;10;3410;0;0;2490;15512
395000;5;2;1840;10453;1;N;2;Average;8;1360;480;0;2250;11250
271000;4;2;1710;7200;1;N;0;Very Good;7;910;800;0;1730;7200
838400;4;2;2620;9525;2.5;N;0;Good;9;2620;0;0;2580;9525
625000;3;2;1880;4000;1;N;2;Average;8;1280;600;0;1920;4000
250000;3;2;1200;24805;1;N;0;Average;6;1200;0;0;2150;4339
4e+05;3;2;1860;12944;1;N;0;Average;9;1860;0;0;2500;29279
212000;1;1;620;7620;1;N;0;Average;6;620;0;0;1160;7620
345950;3;2;2110;4118;2;N;0;Average;8;2110;0;0;2110;4044
494000;4;2;1790;42000;1;N;0;Average;7;1170;620;0;2060;50094
336500;4;2;2500;5264;2;N;0;Average;7;2500;0;0;1960;5250
459950;5;3;3078;6371;2;N;0;Average;9;3078;0;0;1979;19030
435000;3;2;1470;3000;1;N;0;Average;7;930;540;0;1470;5588
5e+05;3;2;1320;8100;1;N;0;Good;7;1320;0;0;1480;8100
239000;3;2;1470;8925;1;N;0;Good;7;1470;0;0;1430;9282
695000;4;2;3010;11393;2;N;0;Average;8;3010;0;0;2810;11282
475000;4;2;1650;7775;1;N;0;Good;7;1150;500;0;1390;7200
2900000;4;3;5050;20100;1.5;N;2;Average;11;4750;300;2008;3890;20060
184900;2;1;1230;5000;1;N;0;Very Good;6;1230;0;0;1230;5413
275000;2;1;2180;12875;1;N;0;Average;7;1480;700;0;1800;7447
460000;2;1;1030;5934;1;N;0;Good;7;1030;0;0;1420;5588
495000;3;2;2950;12196;2;N;0;Good;7;2310;640;0;2320;19844
860000;4;2;3560;11119;1;N;2;Average;10;2290;1270;0;3290;11385
354000;2;1;1390;7740;1;N;0;Good;6;1390;0;0;1290;7740
450000;3;2;2480;5647;2;N;0;Average;7;2480;0;0;2510;5018
850000;5;4;2980;4500;1.5;N;0;Average;7;2070;910;0;1560;4225
769995;5;3;3010;5398;2;N;0;Average;9;3010;0;0;3360;5407
1775000;4;3;3730;7071;3;N;2;Average;11;3730;0;0;3730;7680
570000;3;2;2010;6000;1;N;0;Average;8;1330;680;0;2080;8260
257200;3;2;1850;8250;1;N;0;Good;7;1150;700;0;1580;7153
330000;4;2;1550;50094;1;N;3;Good;6;1550;0;0;1720;50094
399950;4;2;2420;31465;1;N;0;Average;9;2420;0;0;2560;32186
338000;3;2;1590;7819;2;N;0;Average;7;1590;0;0;1790;7733
312000;2;1;1170;5150;1;N;0;Average;6;980;190;0;1660;5150
552500;5;3;2320;7229;1;N;0;Good;8;1370;950;0;2090;7554
715000;2;1;1000;3513;1;N;4;Good;5;1000;0;0;1930;4920
389999;4;2;1890;15770;2;N;0;Good;7;1890;0;0;2410;15256
439888;2;2;1300;6515;1;N;0;Average;8;1300;0;0;1640;6009
832500;3;2;1870;9527;1;N;0;Good;7;1870;0;1997;1970;11904
212000;3;2;1010;10000;1;N;0;Good;7;1010;0;0;2420;34637
514000;3;2;1720;5899;1;N;1;Average;8;1220;500;0;1900;6244
402000;3;2;1970;12205;2;N;0;Good;8;1970;0;0;2640;9636
488800;4;2;2170;9665;1;N;0;Good;8;1300;870;0;2170;12054
329000;4;1;1120;3844;1;N;0;Average;7;1120;0;0;1480;3844
692500;3;2;2420;198198;2;N;0;Average;9;2420;0;0;2780;179467
1197350;4;2;2770;7800;2;N;0;Average;10;2770;0;0;2720;10000
345000;3;2;1430;4200;1;N;0;Good;7;830;600;0;1540;5000
310000;4;2;2660;12672;1;N;0;Good;8;1740;920;0;2280;12477
255000;3;1;1440;11330;1;N;0;Average;7;1440;0;0;1580;10100
745000;3;2;2050;11041;1.5;N;0;Very Good;9;2050;0;0;2530;11041
503000;4;2;2940;156988;2;N;2;Average;9;1870;1070;0;2940;71002
495000;3;2;2577;156816;2;N;0;Average;8;2577;0;0;2090;156816
327000;5;3;2400;8050;2;N;0;Average;8;2400;0;0;2400;8050
583000;4;2;2660;4000;2;N;0;Average;8;2660;0;0;2330;4517
225000;3;2;1460;8372;1;N;0;Good;7;1460;0;0;1220;7803
424500;4;2;1830;6985;1;N;0;Average;7;1080;750;0;1650;9501
499000;4;2;1970;2601;2;N;0;Average;7;1440;530;0;1760;3025
518000;5;1;1590;5000;1.5;N;0;Average;7;1190;400;0;1590;5000
734000;4;2;3490;18521;2;N;0;Good;9;3490;0;0;2850;18521
487585;4;2;2010;9211;1;N;0;Average;7;1470;540;0;1840;8500
2187730;4;4;4240;13162;2;N;0;Average;10;4240;0;0;3010;12163
395000;3;2;1470;10125;1;N;0;Good;7;1470;0;0;1440;10125
346950;3;2;1830;10954;1;N;0;Average;7;1830;0;0;1850;8624
505000;2;1;1250;5040;1;N;0;Average;7;950;300;0;1290;5040
1175000;3;2;1970;23180;1;Y;4;Average;8;1100;870;1998;3030;34689
525000;3;2;2200;4544;2;N;0;Average;8;2200;0;0;2400;5431
565000;3;2;1870;1058;3;N;0;Average;8;1380;490;0;1440;1136
339000;3;2;1450;3748;2;N;0;Average;7;1450;0;0;1970;3748
725000;4;2;2870;5118;2;N;0;Average;9;2870;0;0;2940;4800
340000;3;1;3180;27586;1;N;0;Average;8;1400;1780;0;2180;27586
240000;3;1;1600;12566;1;N;0;Good;7;1600;0;0;1600;10650
280000;2;1;1260;4800;1;N;0;Average;6;1100;160;0;1260;2435
329950;4;1;1360;5900;1.5;N;0;Good;7;1360;0;0;1050;5900
207100;2;1;1000;4500;1;N;0;Average;6;1000;0;0;980;4837
459000;2;2;1170;4887;1;N;0;Average;6;1020;150;0;1170;5441
345000;4;2;1983;6002;2;N;0;Average;9;1983;0;0;2502;4750
529000;2;2;1540;9714;2;N;0;Average;8;1540;0;0;1840;8179
650000;4;2;1930;3976;1.5;N;0;Good;8;1930;0;0;1470;4080
592500;2;2;1420;9191;1.5;N;2;Very Good;7;1420;0;0;1420;6816
465000;5;2;1750;12491;1;N;0;Average;6;1390;360;0;1560;12473
322400;3;2;1710;15844;1;N;0;Good;8;1710;0;0;1990;20359
7e+05;2;2;1490;713;3;N;0;Average;9;1490;0;0;1490;1110
509007;3;2;1800;7620;1;N;0;Average;8;1350;450;0;1770;7620
439900;2;2;1410;12282;1.5;N;0;Very Good;8;1410;0;1988;1410;8931
375000;3;2;1580;2407;2;N;0;Average;8;1580;0;0;1580;2212
570000;4;2;2890;5801;2;N;0;Average;9;2890;0;0;2890;6286
726000;5;3;2970;10335;2;N;0;Average;9;2970;0;0;2970;10335
614950;3;1;1500;2400;1.5;N;0;Very Good;7;1500;0;0;1780;3600
550000;3;2;1890;100623;1;N;3;Average;8;1890;0;0;2110;50529
2e+05;3;2;1090;9600;1;N;0;Good;7;1090;0;0;1240;9620
205000;3;2;1420;5000;1;N;0;Average;7;920;500;0;1400;7500
475000;3;2;2680;87117;1;N;0;Average;7;1340;1340;0;2580;87117
450000;3;1;1540;9028;1;N;0;Good;6;1540;0;0;1450;9028
355000;2;2;1650;4000;1;N;0;Good;7;950;700;0;1060;4110
239950;3;2;1560;8280;2;N;0;Good;7;1560;0;0;1920;8120
433000;3;3;2000;7200;1;N;0;Average;7;1000;1000;2014;1440;7200
219900;4;2;1120;5427;1;N;0;Average;6;1120;0;2014;1150;5304
265900;3;2;1180;7793;1;N;0;Good;7;1180;0;0;1720;7793
150000;3;1;890;6488;1.5;N;0;Average;5;890;0;0;1330;16250
385000;3;2;1560;14288;1;N;0;Average;6;780;780;0;1320;8928
409950;3;2;2655;5080;2;N;0;Average;8;2655;0;0;2879;5232
550000;4;2;2410;8447;2;N;3;Good;8;2060;350;1980;2520;14789
268500;2;1;790;8424;1;N;0;Good;6;790;0;0;1470;8424
149900;2;2;1090;1950;1;N;0;Good;8;1090;0;0;1360;3426
450000;4;2;2120;8267;2;N;0;Average;8;2120;0;0;2150;7746
820000;3;2;2160;6272;1;N;0;Good;8;1390;770;0;1290;5376
204000;3;1;1040;7405;1;N;0;Good;6;1040;0;0;1580;7405
380000;4;2;1680;11123;1;N;0;Average;7;1130;550;0;1770;10103
299000;2;2;1250;34395;1;N;0;Good;7;1250;0;0;1910;26042
412000;2;2;1240;3873;1;N;0;Good;6;860;380;0;1240;4336
480000;4;1;2080;5500;1;N;0;Average;7;1040;1040;0;1280;4000
960000;3;2;2010;6857;1;N;0;Good;9;1450;560;0;2380;6370
275000;3;1;990;9798;1;N;0;Average;7;990;0;0;1210;9870
520000;3;2;1430;53628;2;N;0;Average;8;1430;0;0;2100;53628
746000;4;3;2110;8190;1.5;N;0;Very Good;8;2110;0;0;2420;8400
389700;3;2;1720;3581;2;N;0;Average;7;1720;0;0;1720;3600
746000;3;2;2620;8950;2;N;0;Average;9;2620;0;0;2850;8809
665000;2;2;1615;4590;1.5;N;0;Very Good;8;1615;0;0;1470;4590
415500;3;2;1240;12400;1;N;0;Average;7;1240;0;0;1640;9600
578000;4;2;3140;9225;1;N;2;Very Good;9;1770;1370;0;2460;9600
390000;5;2;2250;8970;1;N;0;Good;7;1500;750;0;1940;8710
315000;2;1;770;6731;1;N;0;Good;6;770;0;0;1120;9212
3e+05;3;1;1260;8280;1;N;0;Average;6;1260;0;0;2100;8280
340000;3;2;1740;10800;1;N;0;Average;7;1740;0;0;1810;7735
555000;4;2;2870;6776;2;N;0;Average;8;2870;0;0;2770;6658
230000;3;1;880;7500;1;N;0;Average;7;880;0;0;880;7500
1517000;3;2;2610;9409;1;Y;4;Good;8;2610;0;0;2970;9156
177000;3;1;870;5200;1;N;0;Very Good;6;870;0;0;870;5200
248500;4;2;1720;10018;1;N;0;Very Good;7;1720;0;0;1220;10018
192950;3;1;1170;3330;2;N;0;Good;6;1170;0;0;1090;3330
790000;4;3;3180;12070;2;N;0;Good;9;3180;0;0;3110;12600
1015000;5;2;2350;4000;2;N;0;Average;9;2350;0;0;1840;4000
361000;3;1;1100;4046;1.5;N;4;Good;6;1100;0;0;2550;7847
637000;4;3;2190;2867;1.5;N;0;Very Good;7;1470;720;0;1600;3800
407450;3;2;1810;10860;1;N;0;Average;7;1810;0;0;1420;11982
410000;4;2;1790;11875;1;N;0;Good;7;1490;300;0;1870;11760
390000;4;2;2560;43560;2;N;0;Average;8;2560;0;0;2130;10150
530000;3;2;1430;10350;1;N;0;Average;7;1430;0;0;1890;10350
899100;5;2;2410;15300;1;N;0;Good;8;1400;1010;0;2440;15300
650000;4;2;2110;6820;1;N;0;Very Good;7;1530;580;0;1420;6431
193000;2;2;910;2550;1;N;0;Average;6;910;0;0;1310;2550
321000;5;3;3030;7000;1;N;0;Good;7;1540;1490;0;1790;7330
549900;3;2;1280;960;2;N;0;Average;9;1040;240;0;1280;1173
408500;4;2;2720;7043;2;N;0;Average;9;2720;0;0;2640;6958
685000;4;2;2510;3479;2;N;0;Average;8;2510;0;0;2540;4171
452000;2;2;1740;5400;1;N;0;Good;7;990;750;0;1980;5400
660000;4;2;3180;13653;2;N;0;Average;9;3180;0;0;2910;12350
835000;4;3;3270;6027;2;N;0;Average;10;3270;0;0;3270;6546
480000;5;3;2670;4780;2;N;0;Average;8;2670;0;0;2560;5380
627000;4;2;2750;11830;2;N;0;Average;9;2750;0;0;2310;11830
474000;4;2;1960;14834;1;N;0;Good;8;1330;630;0;1540;15000
447000;3;1;1310;7000;1;N;0;Good;7;1310;0;0;1280;7300
280000;2;2;800;1196;2;N;0;Average;8;800;0;0;1020;1087
225000;3;2;1660;7221;1;N;0;Average;7;980;680;0;1770;8083
450000;4;2;1980;7350;1;N;0;Average;7;1430;550;0;1870;7920
770000;4;3;2800;9127;2;N;0;Average;9;2800;0;0;2780;8165
630000;2;2;2290;3507;2;N;0;Average;9;2290;0;0;2290;3640
580000;3;2;1590;1937;2.5;N;0;Average;8;1590;0;0;1620;2022
450000;3;1;1450;3350;1.5;N;0;Good;7;1450;0;0;1340;4255
270000;4;2;2490;11650;1;N;0;Average;7;1390;1100;0;2010;10495
415000;3;2;1860;9003;1;N;0;Average;7;1490;370;0;2090;11574
490000;2;1;880;6380;1;N;0;Average;7;880;0;1994;1340;6380
370000;4;1;1540;9541;1.5;N;0;Good;7;1540;0;0;1290;9541
375000;3;2;1530;1131;3;N;0;Average;8;1530;0;0;1530;1445
166600;3;2;1150;8690;1;N;0;Good;7;1150;0;0;1330;7040
597000;4;2;2280;2432;2;N;0;Very Good;8;1520;760;0;1690;2099
965000;4;2;4070;57587;2;N;0;Average;10;4070;0;0;3890;35960
356000;4;2;2020;48693;1.5;N;0;Average;7;2020;0;0;1610;34900
321000;3;1;1290;9526;1.5;N;0;Average;7;1290;0;0;1290;9508
1084500;4;3;2640;5000;2;N;0;Average;9;1840;800;2004;2010;5000
240000;3;2;1620;5250;2;N;0;Average;8;1620;0;0;1650;5250
391265;3;2;1440;3900;1;N;0;Average;8;1440;0;0;1350;3900
225000;4;1;1410;7000;1.5;N;0;Average;7;1410;0;0;1540;7000
464950;4;2;2230;64438;1;N;0;Good;7;1230;1000;0;2230;71002
1078500;4;4;3740;41458;2;N;2;Average;11;3740;0;0;3750;38325
754842;3;2;2930;5641;2;N;0;Average;8;2930;0;0;3300;5641
395000;2;2;1010;3060;1;N;0;Good;7;1010;0;0;1160;4080
625000;4;3;2390;6979;2;N;0;Average;8;2390;0;0;2090;6321
299000;3;2;2450;7062;2;N;0;Average;8;2450;0;0;1960;7200
525000;5;3;2750;3800;1.5;N;0;Very Good;7;1750;1000;0;1900;3800
465000;4;2;1730;11700;1;N;0;Average;7;880;850;0;1570;7820
325500;3;2;1540;8110;1;N;0;Good;7;1190;350;0;1290;8110
325000;3;2;1270;1067;3;N;0;Average;8;1270;0;0;1090;1118
585000;4;2;2400;12753;1;N;0;Good;7;2400;0;0;1830;12060
440000;3;2;2000;9900;1;N;2;Good;8;1480;520;0;2310;10200
799000;3;2;2860;4442;2;N;0;Average;8;2860;0;0;1440;4400
605000;3;2;2660;4500;1;N;0;Good;7;1330;1330;0;1790;5000
1400000;5;4;3700;7920;3;N;4;Average;9;2900;800;0;2860;6360
667000;3;2;3320;478288;1.5;N;3;Good;8;2260;1060;1982;2960;217800
550000;3;2;1360;5850;1;N;0;Good;7;1000;360;0;1540;5850
625000;3;2;2570;47480;1;N;0;Average;9;2570;0;0;2570;106722
230000;3;1;1240;6195;1;N;0;Average;6;1240;0;0;1760;11080
436000;3;2;1150;1193;2;N;0;Average;8;1020;130;0;1450;1640
524000;3;2;1370;1007;3;N;0;Average;8;1330;40;0;1570;1635
630000;3;1;1360;13000;1;N;0;Very Good;6;1360;0;0;1890;19650
382000;2;2;1070;877;3;N;0;Average;8;1070;0;0;1320;1193
236000;3;2;1330;6301;1;N;0;Average;7;1330;0;0;1330;6144
368000;4;2;2689;5724;2;N;0;Average;9;2689;0;0;2665;5700
392000;3;2;1790;7125;1;N;0;Average;7;1220;570;0;2040;7950
576250;2;2;1530;5000;2;N;0;Good;7;1260;270;0;1470;5000
620000;4;2;2210;10039;1;N;0;Good;8;1710;500;0;2070;10965
290000;2;1;950;5650;1;N;0;Very Good;6;950;0;0;1250;5650
327555;3;2;2329;5720;2;N;0;Average;8;2329;0;0;2197;5720
925000;3;3;2610;4500;1.5;N;0;Good;9;1660;950;0;2110;4500
142500;4;1;1440;13300;1;N;0;Average;6;1440;0;0;1460;11100
395000;3;2;1740;6220;1;N;0;Good;6;1740;0;0;1630;8418
316500;3;2;1460;6360;1;N;2;Average;7;1010;450;0;1400;4240
755000;3;2;3680;203860;1.5;N;0;Average;9;3680;0;0;2410;144183
230000;2;1;1080;9435;1;N;0;Average;6;1080;0;0;1200;9210
425000;3;2;1260;3000;2;N;0;Average;7;1260;0;0;1630;3042
282000;3;1;1250;13503;1.5;N;0;Good;6;1250;0;0;1450;13503
540000;4;2;3000;5471;2;N;0;Average;8;3000;0;0;2730;5471
430000;3;2;1470;1703;2;N;0;Average;8;1470;0;0;1380;1107
393000;4;2;1790;11801;1;N;0;Good;8;1790;0;0;2000;12988
1075000;3;3;4020;435600;1.5;N;2;Average;10;4020;0;0;2590;283140
467000;3;2;1425;1179;3;N;0;Average;8;1425;0;0;1285;1253
